seconds,vid_au4_mean,vid_au4_std,vid_au6_mean,vid_au6_std,vid_au12_mean,vid_au12_std,vid_au17_mean,vid_au17_std,vid_pitch_mean,vid_pitch_std,vid_yaw_mean,vid_yaw_std
5.0,,,,,,,,,8.371111111111112,0.5366109978337248,-3.9390625,0.9826832098380693
10.0,,,,,,,,,7.891666666666667,0.3060170401584626,-4.32578125,0.668188334109538
15.0,,,,,,,,,8.988703703703703,0.5348596326990581,-3.16234375,1.0237189858623292
20.0,,,,,,,,,9.326851851851853,0.2718879049147897,-0.68234375,0.9384768531723793
25.0,,,,,,,,,9.844074074074074,0.3625464314175171,-2.0325,0.19684503607068973
30.0,,,,,,,,,9.282962962962962,0.44122137945338247,-2.62125,0.3317795939819114
35.0,,,,,,,,,9.329074074074073,0.354383447811784,-2.26609375,0.8444668753869118
40.0,,,,,,,,,9.427407407407408,1.6150270836775336,-2.3390625,1.0370572740652728
45.0,,,,,,,,,8.888333333333334,0.18978026943546603,-2.11515625,0.22547494484401567
50.0,,,,,,,,,8.849629629629629,0.1768334195677502,-2.585625,0.24668769708487068
55.0,,,,,,,,,8.703703703703702,0.31830832019321853,-2.771875,0.2794440058239568
60.0,,,,,,,,,8.836481481481483,0.05532546186651044,-2.64671875,0.05138463641376672
65.0,,,,,,,,,8.910370370370371,0.12310148557407997,-2.6409375,0.055736434926103876
70.0,,,,,,,,,9.339444444444444,0.5318085609627758,-2.72984375,0.10452322487402631
75.0,,,,,,,,,8.932037037037038,0.4564642438103082,-3.55140625,0.3481609419704304
80.0,,,,,,,,,8.963888888888889,0.18509117051765592,-3.02171875,0.08290173622188611
85.0,,,,,,,,,9.397037037037036,0.4857266154545367,-2.7315625,0.23857787848049047
90.0,,,,,,,,,9.33462962962963,0.26213083812745314,-2.62609375,0.1297816239357037
95.0,,,,,,,,,8.762962962962964,0.2433485592322571,-2.6575,0.08641559733929234
100.0,,,,,,,,,8.709444444444445,0.13314483008528946,-2.62171875,0.10614488946858355
105.0,,,,,,,,,8.737222222222224,0.57419901737859,-2.50171875,1.2736868920624254
110.0,,,,,,,,,9.42925925925926,0.44050719994139687,-2.0909375,0.5032470789093451
115.0,,,,,,,,,9.255185185185187,0.7718184574902783,-2.2015625,0.41606445487486526
120.0,,,,,,,,,9.10537037037037,0.4912472001893459,-0.84203125,1.2324460433320104
125.0,,,,,,,,,7.380185185185185,1.5618982780948092,-1.91796875,0.7220728049015105
130.0,,,,,,,,,6.607777777777778,0.590150675002775,-1.0196875,0.5795557244305487
135.0,,,,,,,,,7.292407407407409,0.378560740959123,-2.29640625,0.3159146885373011
140.0,,,,,,,,,8.481296296296296,0.32803230595029115,-2.50453125,0.5054432744311476
145.0,,,,,,,,,9.125555555555554,0.3189268088256104,-3.43,0.2500522308064696
150.0,,,,,,,,,9.336296296296299,0.2383490828678533,-2.8778125,0.245553272546178
155.0,,,,,,,,,9.398703703703704,0.3720819109962528,-3.36765625,0.46682019388871177
160.0,,,,,,,,,9.447592592592592,0.3576967689046455,-3.59203125,0.4080818979720809
165.0,,,,,,,,,8.722037037037037,0.3785853634246811,-3.09546875,0.36901516840490245
170.0,,,,,,,,,8.772962962962962,0.34017260723371406,-3.1675,0.3034251242905818
175.0,,,,,,,,,8.800370370370368,0.16726795174295286,-2.800625,0.15767419308184225
180.0,,,,,,,,,9.606296296296296,0.3168420348997345,-2.9384375,0.8576161837099633
185.0,,,,,,,,,10.067210567210566,1.2747182727133488,-5.316870629370629,1.5490690417142448
190.0,,,,,,,,,10.881944444444445,0.8455744087523118,-7.288330078125,1.0445650884537843
195.0,,,,,,,,,9.72111111111111,0.49203280350492395,-4.6384375,0.5567048019123918
200.0,,,,,,,,,8.56611111111111,5.5135526930041605,-6.26890625,2.7197257500725502
205.0,,,,,,,,,9.448148148148148,0.31386845813064357,-4.278125,0.7133674431931765
210.0,,,,,,,,,9.291358024691357,0.7038326159888947,-3.686111111111111,0.34896932646789175
215.0,,,,,,,,,9.275337837837839,0.4352305630888929,-5.158308699324325,0.7515326786595756
220.0,,,,,,,,,9.196308724832214,0.5092842607678664,-5.031197567114094,0.47741627858153385
225.0,,,,,,,,,9.27834084084084,0.5807176860863009,-5.929845861486487,0.7189570497183309
230.0,,,,,,,,,8.808127572016462,2.6687657697473557,-7.737413194444445,1.9199563359953273
235.0,,,,,,,,,9.841563786008232,1.0175586377620953,-6.919097222222222,1.2262692702936333
240.0,,,,,,,,,8.865786578657865,0.3705824017205616,-5.817605198019802,0.37988426557171384
245.0,,,,,,,,,8.411666666666667,0.05149899022183402,-5.54546875,0.10399989708780642
250.0,,,,,,,,,9.266880341880341,0.8635942369811609,-5.3212139423076925,0.6062672588481475
255.0,,,,,,,,,8.68,0.16405864008041762,-4.5175,0.1899649219208712
260.0,,,,,,,,,8.727962962962962,0.0616776554245304,-5.09421875,0.12321844811492924
265.0,,,,,,,,,8.651296296296296,0.06528653666360291,-5.01984375,0.22506798862679078
270.0,,,,,,,,,8.60425925925926,0.05854526915419785,-4.70359375,0.045448350652981265
275.0,,,,,,,,,8.51962962962963,0.04115666836423693,-4.66125,0.04284133985518249
280.0,,,,,,,,,8.557037037037034,0.04068081372054728,-4.534375,0.06743081138963426
285.0,,,,,,,,,8.641666666666667,0.09680185032767809,-4.54359375,0.06651500544658748
290.0,,,,,,,,,9.257962962962964,0.6189780454976825,-4.48140625,0.1085919582139369
295.0,,,,,,,,,8.948333333333334,0.41678509378399115,-4.56734375,0.15134030818525032
300.0,,,,,,,,,9.144074074074073,0.49377165878344925,-3.748125,0.53642313257375
305.0,,,,,,,,,8.704814814814814,0.08264986104330443,-3.825,0.1924102745927978
310.0,,,,,,,,,9.704511558538403,0.7167238055787474,-4.530358640939597,1.1355099997271543
