seconds,vid_au4_mean,vid_au4_std,vid_au6_mean,vid_au6_std,vid_au12_mean,vid_au12_std,vid_au17_mean,vid_au17_std,vid_pitch_mean,vid_pitch_std,vid_yaw_mean,vid_yaw_std
5.0,,,,,,,,,21.692868400315213,2.1475519599630744,9.57529920212766,4.256730518303697
10.0,,,,,,,,,15.608796296296296,12.6291956242729,8.018229166666666,7.714577891991662
15.0,,,,,,,,,19.208333333333336,12.948854144335586,6.405722128378378,13.784745702637418
20.0,,,,,,,,,18.929040404040403,9.810781013280682,4.780610795454545,10.879650479625722
25.0,,,,,,,,,12.28472222222222,12.463203221260336,1.7106584821428572,14.288572248758316
30.0,,,,,,,,,18.89212513484358,10.260311883864485,1.3247876213592233,11.955722957229309
35.0,,,,,,,,,20.209629629629628,1.1570149869173652,6.6725,0.5015178565561059
40.0,,,,,,,,,18.664454277286133,11.982859243162162,8.28380807522124,9.870884922881245
45.0,,,,,,,,,19.591726618705035,4.615437572529036,6.402484262589928,7.774622476348603
50.0,,,,,,,,,20.79597026604069,3.942049192520525,3.6834837147887325,8.058162836649231
55.0,,,,,,,,,19.003703703703703,0.9013715409561964,5.885625,0.4935669487479815
60.0,,,,,,,,,20.289251207729468,4.709680793989652,5.241677989130435,6.2311673243134456
65.0,,,,,,,,,18.360215053763437,9.217140838074206,8.55015120967742,5.1346047181333425
70.0,,,,,,,,,18.279074074074074,1.3599571904324332,5.69890625,0.7445422124088197
75.0,,,,,,,,,18.51888888888889,0.32881791261070037,5.95625,0.44318942638492176
80.0,,,,,,,,,18.067962962962962,0.5177831932306125,5.69328125,0.3033953547486064
85.0,,,,,,,,,15.897745571658614,7.829094400392163,5.564877717391305,1.8185965459830413
90.0,,,,,,,,,18.877233877233877,2.786742990605703,5.3522727272727275,1.221544902223577
95.0,,,,,,,,,18.704259259259256,0.5500391359416829,5.39421875,0.38080206961112123
100.0,,,,,,,,,18.763888888888886,0.8432282909255854,7.51796875,1.5937370844941539
105.0,,,,,,,,,17.655740740740743,0.36373162443904045,8.07765625,0.5991380273137277
110.0,,,,,,,,,16.189074074074075,0.5816637150302798,7.89359375,0.6285088362243949
115.0,,,,,,,,,17.729259259259262,0.3528230118126371,6.72625,0.45275499820746923
120.0,,,,,,,,,15.874074074074072,0.4042797942886111,7.5571875,2.0285287899734765
125.0,,,,,,,,,16.24537037037037,0.4962513451619597,8.40890625,0.8436620392489482
130.0,,,,,,,,,17.12520729684909,4.226414764127091,8.253847947761194,1.8450547112905706
135.0,,,,,,,,,18.11550759392486,6.6990827062261165,6.208408273381295,1.7577302758112572
140.0,,,,,,,,,18.22092592592593,0.9285316491961813,6.50640625,0.5156600096793713
145.0,,,,,,,,,18.399814814814818,0.6484260172808938,6.33078125,0.3850363961505892
150.0,,,,,,,,,18.28888888888889,0.6142469203381621,6.40125,0.29580271512828454
155.0,,,,,,,,,17.699444444444442,0.3774150284989279,6.67203125,0.3602737498771819
160.0,,,,,,,,,17.629629629629633,0.11312797896601202,6.796875,0.17081113317106864
165.0,,,,,,,,,17.791851851851856,0.29984575443856004,6.9453125,0.38651889728616384
170.0,,,,,,,,,17.720978441127695,8.308177615959728,6.505130597014926,2.350119810681416
175.0,,,,,,,,,18.955740740740737,0.25525986903582876,5.64609375,0.6561306106943675
180.0,,,,,,,,,18.38277777777778,0.3301624913485967,5.31203125,0.3405103859994126
185.0,,,,,,,,,18.091666666666665,0.45191738979809387,6.28640625,0.6310586363850059
190.0,,,,,,,,,17.309814814814818,0.7339136905023282,6.66515625,0.5661367206141529
195.0,,,,,,,,,18.06537037037037,0.7869264372289536,6.36921875,0.26397972683572546
200.0,,,,,,,,,17.40611111111111,0.5414471629279914,5.72828125,0.25971588981480215
205.0,,,,,,,,,17.28037037037037,0.5371710770692298,5.8309375,0.2594672149489975
210.0,,,,,,,,,18.102962962962962,0.3367422425507114,5.6109375,0.31703918098853207
215.0,,,,,,,,,18.216625207296847,6.972076005092561,6.642782182835821,3.8311093447955193
220.0,,,,,,,,,19.369074074074074,0.8433117272176698,7.37734375,0.8350688433857937
225.0,,,,,,,,,20.09375,2.3134315311341163,5.529698988970588,4.00515435547504
230.0,,,,,,,,,19.151666666666667,0.44656733399700105,6.76859375,0.46314255619286177
235.0,,,,,,,,,19.22648148148148,0.2233782539538985,6.48578125,0.4175171372742445
