seconds,vid_au4_mean,vid_au4_std,vid_au6_mean,vid_au6_std,vid_au12_mean,vid_au12_std,vid_au17_mean,vid_au17_std,vid_yaw_mean,vid_yaw_std,vid_pitch_mean,vid_pitch_std,vid_gaze_mean,vid_gaze_std
5,-1.4557990569839034,0.046093027036292394,-2.4925044907291753,0.10073194509490266,1.6005392792562472,0.04126139231164982,-2.3725947564159675,0.3201353433585147,-0.006835367083549499,0.006985938494652358,0.05845117429892222,0.007707796941368812,0.34385668233569133,0.1728862493236488
10,-1.3471061188856004,0.04932783924523889,-2.4089580438706846,0.04747908018784378,1.4810893582644171,0.057601197087011516,-1.52543956263975,0.058638275950737076,-0.017185692985852558,0.0035759859567849293,0.0811826679110527,0.0041284347141927885,0.16064625307380226,0.04675495443107619
15,-1.408163158808818,0.08851887070631517,-2.3997337623765596,0.07829204266129088,1.468292265825838,0.0838621431870671,-1.7753262665399416,0.32149579678107854,-0.010222840011119843,0.006548672567985611,0.08171188687284787,0.006903791563998059,0.2614222075666736,0.18804971042929247
20,-1.4142880387464574,0.0382829110465103,-2.4031225964164595,0.056669457337086844,1.493195817580248,0.039349241484873065,-1.6250223030335686,0.05613955513408918,-0.013473170598347982,0.0010376731629724732,0.08091356178124745,0.0021934641619068508,0.20792159280222144,0.15924492876980473
25,-1.4270251194356438,0.03277121341880172,-2.417291893471597,0.05114195218505797,1.4963070125138498,0.02682276252779869,-1.6687568638704302,0.04394392989074665,-0.014169814984003702,0.0009418563238939451,0.08120956093072891,0.002135898017327686,0.20287226032579875,0.15698161898785687
30,-1.4083692621021522,0.019967996634135905,-2.395351206937553,0.03233857468159078,1.4726417691280793,0.01883243229546995,-1.7058965751069863,0.021327172433479875,-0.014630983273188273,0.0004651034719400228,0.08076004604498545,0.0006268251051947197,0.14011729778751658,0.006670715317220105
35,-1.4478032184241947,0.04915642880625278,-2.420122432743286,0.055476089642088965,1.497138882088553,0.02726367032609082,-1.8172422056800352,0.21771142948201544,-0.013030403256416322,0.004453053506609065,0.0785180223484834,0.005795055218698488,0.23896506360914307,0.18468474627528716
40,-1.4674211423779733,0.03991432485154629,-2.4015941655656783,0.04841441095544742,1.4721585775646133,0.04365636973401095,-1.925801062629646,0.18761783655537792,-0.008763601581255595,0.002377878766680421,0.07988108143210411,0.007067901775558008,0.23361686450208732,0.1773543666246506
45,-1.437239231412604,0.03855524003910528,-2.3814341063259827,0.04427957662699423,1.4445167936213332,0.04170929155033299,-1.7819487221916992,0.07545956784579985,-0.01140214443206787,0.0006320017518656722,0.08411221156517665,0.0012592716759502753,0.18026898842273892,0.12389375366732507
50,-1.4409439684177479,0.019284506167317597,-2.3601975186675817,0.028133934399657903,1.4703843741197058,0.017995060068050982,-1.8419403268333137,0.035435820260310086,-0.011863299409548441,0.00048179790424016946,0.082953113814195,0.0008500219649605195,0.14567046578672505,0.010381216411585908
55,-1.4555071313895838,0.024450044455142657,-2.4030147962380815,0.04501605417877456,1.478080764559068,0.028533121193958042,-1.8677757397855188,0.06242751787075483,-0.012513068119684854,0.0009659920486104077,0.08077078799406688,0.0026629322870737175,0.18973954297274248,0.12488397961600298
60,-1.446306973651776,0.041899022249081555,-2.3982675337010204,0.06178862769783727,1.484590522645593,0.0882495391164905,-2.11314281194737,0.40127063854022194,-0.006198142270247142,0.007819356917660702,0.070887211561203,0.013384100156043672,0.34637569782056754,0.21149265316417296
65,-1.485574095096719,0.03944752061829574,-2.398611134798688,0.0921342215562238,1.3958207573992025,0.07234216812498609,-2.722189251123112,0.11622228119519715,0.0026002880930900574,0.0012907340933856004,0.05601900041103363,0.00272074623179281,0.5819910530156434,0.04931440926986808
70,-1.4704081896632353,0.03684669618666068,-2.425559905782096,0.09254801594265023,1.37230264888462,0.09991493930031306,-2.5827093368484384,0.1461114620697432,0.0017699576417605082,0.0013593690191906255,0.05871838604410489,0.0029994842540527608,0.5784372616783758,0.06948619363554252
75,-1.3977908814021165,0.04477041433627856,-2.4137889169321625,0.06628783514427422,1.388293182967229,0.037810465634323234,-1.6217788487096327,0.19289868108644012,-0.013798500498135885,0.004126405102119553,0.08598967095216116,0.006434419822336228,0.1682263597091553,0.09064248999341823
80,-1.3951204717307712,0.041795014624814116,-2.4039380583185554,0.09485200058466092,1.4260180385598813,0.07047770318052037,-1.5879406786292622,0.06923053110136594,-0.015521828532218934,0.0028002626206767764,0.08594865252574285,0.004721988452258008,0.21713717497106064,0.14230037710844573
85,-1.3763111034623803,0.0456670656839681,-2.4762322327858417,0.05510275662253106,1.3712974286363913,0.033645778747316384,-1.5822060485873506,0.03841422657928615,-0.017384808460871377,0.0007175176238722748,0.08861602882544199,0.0013364793731548447,0.17294129176877676,0.01881624898958054
90,-1.3958321819438178,0.04224992112735267,-2.491001746575557,0.056628192993868905,1.3802399055953283,0.03802377475514467,-1.601850865149434,0.03827770081819957,-0.01829879621664683,0.0005604330602449876,0.0892807541290919,0.0012191781771024016,0.19247359668351904,0.04777844474594916
95,-1.4106658075231542,0.0409165954660855,-2.412772820057543,0.11303404527900897,1.4482062367309334,0.06835662472956303,-1.713409773606273,0.14671006486021998,-0.014412480394045512,0.005285019076598966,0.08198365852236748,0.009567581212017938,0.31371178546207373,0.18664967304931954
100,-1.4157677776208788,0.04205664265485512,-2.3622273467866015,0.04608210315682493,1.4559792638539961,0.03553476496547037,-1.6853614813852633,0.06225711591952245,-0.014028030633926391,0.0011032262976011244,0.08415437390406927,0.002216246923200124,0.1913336696865972,0.13403796524580253
105,-1.447970519824278,0.04809700124803907,-2.389384329204616,0.04421832603677181,1.4292260407886805,0.04797264231123175,-1.9307214284866416,0.17466625754490045,-0.00818832794825236,0.004204644862314705,0.08051975011825561,0.008874161342459923,0.1956426949133504,0.14095617423366955
110,-1.4459566382974018,0.05703050030546012,-2.4855436198312337,0.08620410934455826,1.4960505461988283,0.06167045235660475,-2.235065338849552,0.30760415414704795,-0.0014117004474004109,0.007966061136223139,0.06597082788745562,0.018893615369847076,0.33890811724340064,0.19579084540009442
115,-1.4408491251877593,0.03618569216813766,-2.5435839586087,0.046227357179321256,1.5503245684757345,0.0322413942952503,-2.611829211041698,0.0932794536045576,-0.0024901719888051352,0.009279233565286421,0.054761162251234057,0.002854494598014681,0.5761219835021816,0.07813802954071088
120,-1.463063998294048,0.057109688714447784,-2.3883097297435767,0.11659362603375302,1.4629281541927248,0.06039307963490872,-2.1941588536940118,0.2812900311925681,-0.008731918732325235,0.0038203977949741387,0.06789512927333514,0.009525865691572797,0.20458844498704198,0.12266467763125036
125,-1.5050932911769648,0.07408335870066936,-2.5308498747274677,0.05527380919606329,1.4810272631199122,0.051666718167464716,-2.6520113676632735,0.1677563052493111,-0.0002877292037010193,0.0031009907730541212,0.05910858099659284,0.015072137021062523,0.29536593608891104,0.2044332177357258
130,-1.4926798361381521,0.07557171341301246,-2.46811656793314,0.0686666118019174,1.492490823986602,0.07314595244545512,-2.562278750805126,0.1797482729595565,0.004327163497606913,0.004802393067859635,0.062094359795252484,0.010880295370939935,0.3894381763568375,0.21605387340005822
135,-1.4557983882026555,0.037662917070860676,-2.5475343363887917,0.04714941652052434,1.4978695660141974,0.07269707459201301,-2.7875317392862904,0.13086120003630186,-0.0033837326367696127,0.00316253793663004,0.05457424312829971,0.0023008506538744486,0.5761321534039682,0.069002876484365
140,-1.4188706438530172,0.056795552833340784,-2.505831795867175,0.07435486002225841,1.4387629496056056,0.04161964509997107,-2.5839877821181028,0.15907512345262553,0.0003359540303548177,0.003361646919842235,0.055051638185977934,0.002696338934774834,0.5652922131816427,0.0777507178552312
145,-1.4576187877420346,0.055176753138211306,-2.5136324525560654,0.06881746034819608,1.4985492232323714,0.07441127662770602,-2.7009061874702116,0.1663583552186246,0.003034294048945109,0.002361319628473673,0.058034241894880934,0.004737391809098544,0.5204494924922662,0.17879646818233177
150,-1.4484830911165614,0.06968167003129853,-2.484136008248625,0.07858865379817664,1.5198938011433116,0.08907940841574123,-2.567572873543296,0.20599062864939902,0.0005670175949732463,0.0030089575847814247,0.061035708983739216,0.00814624764472309,0.4768972564565309,0.1796344309537428
155,-1.4559965986654417,0.07793391986276671,-2.411962908123574,0.1453477157207778,1.4519508569566797,0.10191291802618417,-2.5387236274750222,0.3102559157570278,0.0018437294165293376,0.0034248612804043403,0.05834300726652145,0.015140867977949302,0.41997756825210947,0.2112820943985793
160,-1.4263241950230792,0.06384861774183567,-2.458958289990277,0.07608573503925126,1.4929666544757516,0.08312658336475394,-2.658852036531117,0.2077298795196117,0.003517667551835378,0.001561430011179911,0.048787197122971214,0.005284065483623559,0.5301157113656421,0.1214847441621341
165,-1.4181933139509237,0.0337830849004105,-2.472494115476903,0.057428588138056694,1.5230736030739596,0.05795354507922258,-2.5525030355297464,0.16561766376484413,0.004985663890838623,0.0012972186421602795,0.0511751514673233,0.0027069590931779455,0.5708157223598698,0.02674573624387928
170,-1.3961662476564247,0.09966672365201175,-2.4142491963641226,0.12283458270014477,1.4569412269520123,0.11992410729833704,-2.605898000831232,0.18498997807142703,0.0048369034131368,0.00272401531816794,0.04813989222049713,0.007085419424743137,0.5545995869248209,0.12025834320124243
175,-1.4295897968359184,0.09555356350700224,-2.414322348551071,0.10759637316665879,1.4366680909737366,0.06789614312202856,-2.450459499070568,0.2351175695471638,0.003727883497873942,0.002542900169754203,0.05385066399971644,0.007722580861499732,0.5044320255005973,0.17528893860881883
180,-1.4141661860110473,0.05982595110110135,-2.505587051696539,0.1024163594104702,1.4808098333624309,0.06723501401738423,-2.694577461255615,0.17939256661983513,0.002928093473116557,0.0030233371607918257,0.05289703607559204,0.003611003650552766,0.5761451721581676,0.07512198644293248
185,-1.358657065804039,0.059920477412942444,-2.464394999579788,0.07976877435268741,1.4515615550920598,0.08240340564413841,-2.5366087281087113,0.16833374606469975,0.004729076027870178,0.0035788016260879445,0.04835301468769709,0.004148331464325054,0.5577545012040523,0.09361633220742539
190,-1.3950357114277259,0.047798758047097115,-2.492086607942125,0.08759609559928871,1.4728830261540102,0.04887073069744256,-2.57956374543822,0.17224371749792736,0.003310560981432597,0.0017012475178304106,0.04747748692830404,0.0035709084889523996,0.569483541082404,0.09767444340321531
195,-1.3315456910119814,0.059871552542617175,-2.4636930424124714,0.10325544336098799,1.4465972369288749,0.050271902047088916,-2.530552643205902,0.15313464306647112,0.005387155214945475,0.00603529992740751,0.04333609938621521,0.003912502283314057,0.5736816277340786,0.08885277152051285
200,-1.3547354026132552,0.04157087098540915,-2.469451592134034,0.07829907348627144,1.4652628333695756,0.05717434261480608,-2.603946399853949,0.1427700542660281,0.0038588096698125205,0.002369887412203419,0.04850778212149938,0.0031250882782383146,0.5889235591135373,0.040766368592057144
205,-1.4038209431641728,0.05220255172623477,-2.560479779854207,0.06657166019733476,1.5065230466829,0.05844611414037231,-2.79779926059472,0.14961961125142245,0.003862916628519694,0.001820332145089431,0.047892149339119595,0.0015739070702573462,0.5941431570373729,0.029978945704182924
210,-1.4080425907276468,0.04437716701150728,-2.548370288585521,0.06459348646604816,1.4709356401440454,0.0739463085246614,-2.7050420368905232,0.15520096674252878,0.0036728392044703168,0.0057615044863894346,0.05015491192539533,0.004215928630313549,0.5625503757129241,0.09009826874231887
215,-1.3881551258944334,0.028530840477521004,-2.5378239734218355,0.054738558782949136,1.4951651360230684,0.08472981352334608,-2.6405207759713405,0.16146280816087316,0.0062181311845779415,0.002595271510407091,0.04724643915891647,0.0013436844557272677,0.5571606402405578,0.08235326674416281
220,-1.3972999984303731,0.035278652589660814,-2.53746673125685,0.057670986159446165,1.5161315303397223,0.06059674301445381,-2.706861592689557,0.13936894721200582,0.004281471371650696,0.0011711669259562186,0.048458387851715086,0.003038231163727817,0.5744287859644122,0.052079143075700704
225,-1.4290018537869893,0.058789431477828794,-2.5406727980417187,0.05591766577333331,1.5101090399095698,0.056806924304767234,-2.5218889865477867,0.256731319924086,0.0003551646073659261,0.0029339805471977243,0.056236211111148196,0.009418616237022276,0.4959761266983437,0.1659392044061023
230,-1.4979239623740708,0.052394067676733956,-2.457297801065227,0.06506014941247924,1.4639947870785446,0.05399709613399979,-2.04450684453655,0.20600168477218128,-0.006334413886070252,0.003479702385142469,0.08160547882318497,0.009661793172728457,0.2970888208777677,0.20466468677925717
235,-1.537063444005391,0.030557621567367476,-2.465595537599905,0.03961022822857142,1.496926710740449,0.0246404368866993,-2.2723998330330657,0.08860116444434643,-0.0010493834813435873,0.000798639436841181,0.07781105781594912,0.004726307031292132,0.3958613379619848,0.23547250040602202
240,-1.506486207261108,0.04635345551459159,-2.448215350721388,0.04914012379392766,1.4768624565527735,0.04259530742521108,-2.1687816941403315,0.20153604965520788,-0.0037952025731404623,0.002780212593092059,0.08133951177199682,0.005632588889897351,0.4320531828926944,0.23122834572365034
245,-1.5014626614936561,0.055504747024399455,-2.4963498481822155,0.0317711539022065,1.5307623778837196,0.022557931896816586,-2.3859103034729285,0.0552729522473501,0.005408741235733032,0.00240805502538788,0.06914272447427114,0.007559543419226349,0.562632682922232,0.1646822186208923
250,-1.5071850509879274,0.034503404396914045,-2.479067447271122,0.05787927440268047,1.4639422793102304,0.05298229336653041,-2.0930011036899527,0.252639120360676,-0.0040854144096374514,0.006052016417653684,0.08545596480369567,0.010112983195595874,0.3374193492420514,0.20771513788029536
