seconds,vid_au4_mean,vid_au4_std,vid_au6_mean,vid_au6_std,vid_au12_mean,vid_au12_std,vid_au17_mean,vid_au17_std,vid_yaw_mean,vid_yaw_std,vid_pitch_mean,vid_pitch_std,vid_gaze_mean,vid_gaze_std
5,-1.412481973130984,0.046978131927395216,-2.1507258967072085,0.08032363088769125,1.3419489605733985,0.09748708898638174,-1.927831378071487,0.14260425383222564,-0.008411271969477335,0.004940981987479109,0.06958598534266154,0.0018417088053407796,0.16805035643276955,0.03413077998765904
10,-1.3869422210871238,0.06333217438594273,-2.2049493806200062,0.04651370246509505,1.2790853271148879,0.04034636854744107,-2.000092952412936,0.1656601075490355,-0.009605221152305603,0.0015792051967912254,0.06324913814663886,0.006475123291642505,0.3272520051102733,0.20277840348658874
15,-1.4511948517934226,0.06426812303544421,-2.1846216132484955,0.06477270319051048,1.2665540149085215,0.04037818249278228,-1.953683874592473,0.08103145041929,-0.009870292147000631,0.0008501225305722789,0.06800512870152792,0.004084645048651627,0.23492817188091672,0.11539096634604724
20,-1.4050252219663182,0.06359859453285732,-2.1927932760228,0.06902653052050721,1.197034065706188,0.04229685306560278,-1.9872987543946767,0.1562294900137568,-0.009388936758041382,0.001618163947389325,0.06309524799386661,0.0047946015342030905,0.3041042980557801,0.19656542778387667
25,-1.3773761518098357,0.03513057393140444,-2.1167415918437835,0.03797831445784592,1.2152111452416412,0.04802084542903683,-1.7570546083357674,0.039625490391925734,-0.011874510844548544,0.00039195703256045657,0.0679671178261439,0.001176430368422901,0.18811565995104756,0.027926270586268495
30,-1.3800111547498997,0.034623578510482436,-2.1396500230755735,0.03921589382134946,1.121923000547973,0.042489994203624024,-1.7490231073476998,0.03472924550612578,-0.011545470158259075,0.0003439995948545669,0.06820206940174103,0.0009469240544493898,0.16756914260838499,0.02263291619986209
35,-1.388272676632564,0.043137914501430674,-2.1973732095850367,0.0720372605336084,1.1815841317135907,0.052737180685900484,-2.0144623958640424,0.2093978769412728,-0.00967445433139801,0.001983703979784301,0.06037099421024322,0.0049771114952527635,0.38637805704529066,0.19795768639842537
40,-1.388036027623364,0.03214219494194613,-2.136361798017484,0.04882856791503612,1.1553488932403293,0.030802021462643964,-1.7512773798164,0.041096374951874404,-0.012505053480466207,0.000450485812719949,0.06678458948930105,0.0014913952501268877,0.17491752941848818,0.022197745031692376
45,-1.2967415668742834,0.04184227596479886,-2.1151635376780806,0.0730797371777018,1.0917380789087403,0.030447759572219447,-1.6379320927134515,0.06765957540870234,-0.014068607886632284,0.0005474228025857114,0.06788689384857814,0.0010415105012401289,0.19666961389238524,0.024528942146022
50,-1.3642049023976435,0.02964367586774426,-2.1870369806221586,0.053084966993148665,1.0993722968601083,0.024918453639073742,-1.6997407173416623,0.061688132678144936,-0.012209105094273885,0.0007167078554033745,0.06915632476409277,0.0010863513833111664,0.21408375776908656,0.03258248542700813
55,-1.3312029160386756,0.03128632807582861,-2.1294081667061384,0.0632904927650263,1.0997385241327546,0.03998823944063836,-1.6357929731047416,0.0606368255021152,-0.013151564399401346,0.0006903035060427987,0.06829074372847875,0.0009558624662653804,0.20812621251300717,0.03197911398114802
60,-1.3093633115735568,0.030153529868174166,-2.131572711004975,0.05955041479945365,1.0725346621537626,0.03299716323207128,-1.645630089699344,0.05169252275104223,-0.013327257633209228,0.0005182266186833795,0.06758609344561894,0.0010411341064150668,0.2032823566170781,0.025293319219448992
65,-1.3253415700449918,0.029615674672163254,-2.156874984711353,0.04864653652945256,1.0577516495756978,0.03148184810160844,-1.6506940738566982,0.043259295629528266,-0.012959129214286803,0.0004768618373110598,0.06721063832441966,0.0008941927735432769,0.2053625528444303,0.025605053217200354
70,-1.35807898701986,0.06906718868594487,-2.1049660004416473,0.06434300416224614,1.1033481266412306,0.046607466224662095,-1.5454197232033289,0.05332892971611242,-0.015009420514106751,0.0006232146152547076,0.06618937661250432,0.0014676326330360743,0.19741373757545924,0.02958357732929459
75,-1.3770049873306691,0.07266628661459393,-2.145572108270343,0.0733453408904024,1.1826159687934252,0.06348568503437452,-1.5450957601839572,0.06200922207172059,-0.015978873776109428,0.0008149051762487481,0.066538610214355,0.001833251145985159,0.183638940880086,0.02886536365013065
80,-1.4198413234751832,0.11524711510392835,-2.168819495593419,0.08674307759238484,1.140432576081649,0.0545867982913164,-1.7379659788964799,0.24884649321819255,-0.012138509267085307,0.00491851912646581,0.06621579775536382,0.0023994152782115656,0.2800255617089269,0.1672148924874325
85,-1.445159079208028,0.11294901820424108,-2.21464870289597,0.11716114289019856,1.1983400912092461,0.07562926321715978,-1.9874905959035225,0.28671418549154953,-0.007482759453154899,0.004646525841327719,0.06981572851135924,0.003769890142008702,0.282511639978927,0.16524884583992802
90,-1.392306591661105,0.07329484398568821,-2.2883243509230877,0.10218644755377221,1.2657629434112982,0.04469458452723487,-2.2411325521242302,0.24580460326616052,0.002515255312124888,0.007561856124200545,0.05585659012198448,0.009792829702966696,0.4421659988246859,0.17630008448791526
95,-1.364916046277372,0.07709430035077011,-2.3238254040841024,0.06159823872579916,1.3033022403470313,0.04671361425112882,-2.3930002472284633,0.12077247405121422,0.005675255656242371,0.0008133409168859382,0.05066444252928098,0.001153154686635468,0.5007342394729637,0.15143417314650476
100,-1.4230844830006315,0.0918534490831422,-2.1613712838089967,0.08553860354236684,1.1341496825299953,0.06373235837786499,-1.8974941675369321,0.2554740518189038,-0.005522516965866089,0.005283012126509233,0.06843016400933266,0.0032221344490559836,0.23135430389078426,0.041625059436193795
105,-1.3560789122030115,0.04267627421832511,-2.126442658881019,0.06839500414499664,1.078079810794704,0.026304085024220512,-1.6587697141633853,0.06071449089104248,-0.01040877342224121,0.0017122965362492027,0.06956207861502965,0.001402803773086665,0.22324416716593096,0.02147571795709779
110,-1.4783460568898792,0.12061096366887596,-2.2129153732828257,0.11422662376594744,1.1658825856436075,0.08145705715959126,-1.9350656816572291,0.2909580149158087,-0.006416045029958089,0.004964537329364136,0.07060476491848627,0.002129226921156862,0.24040594652744338,0.05217422641842607
115,-1.5240585625549143,0.06930303081821924,-2.331909286188008,0.058536786707679075,1.2967704926338557,0.054871318304732866,-2.5009240386870752,0.09336701424532018,0.007448044419288635,0.0010987639717756244,0.056353818674882254,0.003513789802417886,0.5624349182261502,0.14336896322175607
120,-1.5103791176324484,0.07150714364832426,-2.2492350041104174,0.15183127291690318,1.3410934877715903,0.07606073647164954,-2.4255720573361135,0.3551448562004822,0.0034089299539724984,0.00835195330176331,0.060893573053181174,0.010486548420105882,0.4372170882561465,0.16389494129748386
125,-1.4297037067268286,0.08559139746155413,-2.2358406015769265,0.16765724425389023,1.3104367735173887,0.060594073656659676,-2.2816049680697645,0.34244347140798587,-0.006767887118700388,0.002963072679372863,0.07175302636381742,0.008540480376630693,0.4287188082309635,0.1894508952765427
130,-1.472735558794049,0.07688983663905218,-2.2058613520401633,0.09710917984145558,1.3142952266855517,0.07662355546880949,-2.1924990029067795,0.25687698391492053,-0.004761347969373067,0.005486698335103449,0.07949358051021894,0.0063603138385955925,0.32993111785117285,0.17459773903444972
135,-1.4619305496675468,0.06355895195900098,-2.1334163264389563,0.07076187388248173,1.2841300392471975,0.06041795585141968,-2.005363966001164,0.13318134347513474,-0.007452942927678426,0.002858872487549233,0.08072380274534226,0.0017796499234632084,0.2510453145163033,0.04323572270089325
