seconds,vid_au4_mean,vid_au4_std,vid_au6_mean,vid_au6_std,vid_au12_mean,vid_au12_std,vid_au17_mean,vid_au17_std,vid_yaw_mean,vid_yaw_std,vid_pitch_mean,vid_pitch_std,vid_gaze_mean,vid_gaze_std
5,-1.3992646230767043,0.04621389477157249,-2.4891329999889953,0.059385628097857454,1.4641219539494463,0.04934640978886508,-2.607705557811847,0.0857357303997356,0.0014433252811431885,0.0021593318575954664,0.03163903504610062,0.004258994459750182,0.5502941612278733,0.08755837579203077
10,-1.3609056876604708,0.05533134861747573,-2.412412243828018,0.06427836140397143,1.4254901752043203,0.03184413231644995,-2.5124387538738437,0.09459079821162239,-0.0012397380669911702,0.0015550171267910194,0.03754510978857676,0.008386544320976713,0.4353809413692998,0.1915039654373323
15,-1.4505172842157674,0.04515186666549355,-2.438623177011284,0.05384343529341125,1.4569935308285844,0.03350039201682114,-2.507872052538209,0.06199166052556809,0.0008535706996917725,0.0014589808633578688,0.057742482473452886,0.0030505071314299646,0.6565673266354113,0.11349520909787324
20,-1.422044994055848,0.041308174723899145,-2.360886382840909,0.043000828009369135,1.4338075265396826,0.02787008187014941,-2.3871951906538644,0.050006020922555745,0.0034589600563049317,0.00034517168215791356,0.058589480171600976,0.0012431193671342768,0.6113573606508714,0.1383371198845356
25,-1.4225366408905098,0.03838023011161914,-2.3648013779854686,0.048981936002325296,1.4294422768255648,0.023841234412260184,-2.3864138056906565,0.07056406586147382,0.0028222392002741495,0.0014662334588550468,0.058586960236231486,0.0033779973735194885,0.5791385947400064,0.15827295518481005
30,-1.4099893983175436,0.04143355476742898,-2.350713945849957,0.10916139067953268,1.406492927824906,0.042318820387472166,-2.3339828013726485,0.2480943487234548,-0.0011633517344792684,0.00331788027127582,0.05529500717918078,0.010225279333287996,0.44189091425077265,0.19539228469450512
35,-1.3946526473787657,0.029222007455696676,-2.386014443824921,0.027133898568266285,1.4334937792460327,0.030970710525855254,-2.4101866500634244,0.03923252376018606,0.0031732420126597085,0.000463086328972035,0.04818677872419357,0.0008041638150913935,0.600281215543866,0.10665533426041432
40,-1.3968621643350174,0.043782709517174716,-2.4141232510862385,0.048642828001686,1.435580285989626,0.03244334332199184,-2.485699831148547,0.06946885748842432,0.003322582244873047,0.0018237710966270521,0.048538595388333,0.0022141424977550807,0.5866302844746936,0.13883313468040936
45,-1.439753313950324,0.046395928161134636,-2.4432976209337354,0.053087303866532556,1.5043638207164236,0.055571740017067946,-2.5517928948800046,0.08409720132713645,-0.0005690903464953105,0.000854886396776182,0.05189395328362783,0.005187402971893474,0.5630985422654875,0.15600264819858994
50,-1.4526141821643925,0.02845861904782559,-2.4240862650998127,0.038153530780079686,1.493837814544213,0.02552342639171117,-2.483978751338881,0.044748211710196925,0.00046087801456451416,0.0003886780841822793,0.0559079014758269,0.00043308795385820555,0.5822648140869685,0.15370701459342026
55,-1.4302673522478664,0.033825108909372736,-2.3968861765028624,0.04764462930206477,1.4822617859419205,0.028850365416206007,-2.429118746959646,0.05265284645027574,0.0005409705638885498,0.0003694149108722398,0.055242965618769325,0.000586056318678469,0.5053206835479457,0.19984660971540072
60,-1.4310283040813134,0.02525702963952177,-2.3978682373091456,0.028878651067158534,1.4756245526147067,0.01962213289166195,-2.428083476614892,0.03311650179358386,0.0006683605909347534,0.00023933932123664854,0.055466370830933254,0.0004873530110122365,0.5794199123557989,0.1357311494320044
65,-1.4202549682562433,0.04950227864198777,-2.3751046632548225,0.071923866837392,1.4693120842015583,0.03427022043497232,-2.337623840791686,0.14809586378059628,0.006439465085665385,0.005277346761808462,0.05445230116446813,0.0019002569600717176,0.5074165402989191,0.2066984955646973
70,-1.3713965338542702,0.03699211100809992,-2.266908482437284,0.04980905295164205,1.4455838466257471,0.02682591354069365,-2.017044736822319,0.09425315918727083,0.011587141553560892,0.000630274077558874,0.05181413168708483,0.002007035997301569,0.5228976758916017,0.09237945907031099
75,-1.3910724201485742,0.031781666766903034,-2.278514465944572,0.04976178766183069,1.4441515214361262,0.028516902569404656,-2.1392618884191137,0.06077592298794217,0.010534664392471313,0.0007299177912840315,0.05399296979109446,0.0016244721477673947,0.5195496570148331,0.13276210773656363
80,-1.3959823451572226,0.03586201114569102,-2.3069454431301386,0.03981326569150094,1.4457551092712977,0.028624856393141152,-2.1980926420530857,0.04945142470593134,0.008438127636909485,0.0006553075287971672,0.054577792982260384,0.0009588144802717025,0.513581845014304,0.14539548145900164
85,-1.4010158385928173,0.03180233998386587,-2.262102477244971,0.05375943930734914,1.4206779980956137,0.03259829135774459,-2.122854250168266,0.07600919296882502,0.0034344218174616496,0.0040946228833922795,0.06251289069652557,0.006442876895182971,0.3696387673057613,0.17487085497182
90,-1.4275743499264975,0.034205856474544584,-2.3324322216043076,0.11027858223960554,1.4192272580993355,0.04653805517605745,-2.288344811095148,0.20703882204883192,-0.0020335845152537027,0.0015185778094502864,0.06101585189501445,0.006711462813730335,0.3716617708261713,0.1906957205825723
95,-1.4643414894107873,0.03304393147530434,-2.4722748806564887,0.06174081766565899,1.4855520003790423,0.04070491551674848,-2.516214253552314,0.05742535117029058,-0.0015328945716222128,0.003366518938544832,0.05276009683807691,0.0015701354833272318,0.5956753865155576,0.1288054940523477
100,-1.454016886309346,0.05145954072695233,-2.324583195416407,0.062417039679998766,1.3872371537651935,0.045333901539152455,-2.3640709943991376,0.19653983319513288,-0.0024617765347162883,0.0008560940255123686,0.06248162349065145,0.002760314861521868,0.39011899513145426,0.16358758683915814
105,-1.362483380575381,0.05716620927408524,-2.339422656459821,0.10230116913238076,1.4358554315574732,0.06073998066091058,-2.408478374069553,0.22834489878518768,-0.004435121913750967,0.003328934225168805,0.05478474497795105,0.010290519633176436,0.39414875941528,0.22207917859459683
110,-1.3794947429177522,0.08255288925927677,-2.3160058603885663,0.10136841735499319,1.4108186534030567,0.07714735358471271,-2.3409718900806897,0.2688789880611642,-0.00695108284552892,0.005611323549734859,0.0625398151576519,0.007117592891893587,0.30478328314404574,0.15191593782726945
115,-1.3968839680242267,0.040622783186326304,-2.3894448307972067,0.06867461591299467,1.479591146818753,0.05487089512924191,-2.5185856294554174,0.15769479398434239,-0.0058759480714797975,0.0013656484355479466,0.05765415916840235,0.004494868711766873,0.4892843243214755,0.18005560721623304
120,-1.4392862178630879,0.03643989079290448,-2.4114591441912534,0.0718046522213439,1.483203999530568,0.03980053438927042,-2.4247636287270513,0.13002596014287804,-0.004978308975696563,0.0026082598739421378,0.05652851323286692,0.006861368899291917,0.5271803241522302,0.19566061238129098
125,-1.3949838472174898,0.06690598471583772,-2.3730699293639046,0.09788681894007566,1.439867065326544,0.057258940192076294,-2.424791690664937,0.2126163443061972,-0.00599008838335673,0.0019234373594844926,0.05856232568621635,0.004055328810015307,0.3944388901845462,0.2366257744975139
130,-1.4810277734235817,0.05052186857494616,-2.3854474117355284,0.10018525435631748,1.4701099988444362,0.06432553637403692,-2.4742785206777422,0.1801625958306964,-0.004147253831227621,0.0011992452344552033,0.059596224923928576,0.003631831613630649,0.524476007905949,0.1819368177053199
135,-1.4812797822184811,0.061051375620502564,-2.398883264271902,0.08971626821055273,1.4349371845621102,0.05601032387725999,-2.433585112321099,0.19058865903324457,-0.0029110240936279295,0.001999691708857583,0.058010587145884834,0.005094432168746056,0.4521127933900102,0.24322915134043907
140,-1.4800288525586125,0.04504508284805575,-2.5376289127709057,0.061814137275223766,1.5315851877937705,0.053591352675308006,-2.6015361010848377,0.15045878343848193,-0.006420916517575582,0.0017951590537817132,0.05133332699537277,0.0022195437551966266,0.5699500297713964,0.10736988066042617
145,-1.320179915838122,0.06616772905744978,-2.326350997639337,0.12076786321441059,1.4520547731890634,0.06118843797677161,-2.228154559453715,0.23476305097062522,0.0006614160537719726,0.00393699348418753,0.04892542565862338,0.008143181162025627,0.3355276737365248,0.20446262007091007
150,-1.429387245459222,0.08034431700710429,-2.337432438796078,0.07841008356714511,1.4632438417935747,0.05905256685629607,-2.328199341266561,0.14487182146201252,-0.0014755732814470926,0.0035603171554142404,0.0552617255349954,0.006935738738227641,0.3954355318636063,0.16758838822616334
155,-1.3836898071946513,0.05247674499961639,-2.3976244819390637,0.087384720940148,1.4396640312913629,0.06274894488950089,-2.4194843386177993,0.15772910033295393,-0.008612886468569437,0.0020382813641572164,0.0525983981291453,0.006986832248122468,0.37395558502995124,0.21608587866792614
160,-1.4872406704904817,0.045944150406037935,-2.4167725819066797,0.08540329306581265,1.4852328643994246,0.0473169101429505,-2.473853052709832,0.18992224770187824,0.00207455446322759,0.0037871859566874057,0.05411883533000946,0.004157349593089666,0.3954972063451647,0.15314984541712756
165,-1.4656428967813233,0.034175250674400734,-2.4537264825518394,0.05132980299912374,1.4838751133180232,0.032160241644503804,-2.538321665733657,0.12038359951458852,-0.0030054299036661783,0.005280374224385784,0.052263180712858834,0.0025287031382417915,0.5519722208337222,0.16665179823612022
170,-1.434563789330327,0.059298549186144994,-2.414292703740335,0.051642709501405724,1.4478696158293545,0.04469886561478224,-2.4562949645026926,0.12689651143956837,-0.0027642532189687094,0.004633950215603769,0.05565984189510345,0.005404280067141232,0.2862184908477526,0.19029379129100657
175,-1.4345635945901332,0.09458671830404347,-2.430232143223925,0.05923917590433603,1.5126154209484715,0.05418011774347789,-2.4190010611312096,0.21765554622930725,0.002757109502951304,0.0015046526317869127,0.05397312089800835,0.013595017508230858,0.4033726563466765,0.14447465432833684
180,-1.3974500814817827,0.056751457180958934,-2.3473129061808575,0.057277895608023745,1.4965225402304811,0.04878457029139203,-2.3243444049953275,0.10708529904330281,0.002600588103135427,0.006363680068287968,0.05431325609485308,0.00670565644771596,0.4290733983614435,0.24152525766277405
185,-1.4482713353844998,0.056963688203415914,-2.3798902541916847,0.0679295305278067,1.4634988945297243,0.03852286526960353,-2.373560301873572,0.1680301717851146,-9.10345713297526e-05,0.002563135441596903,0.05412195305029551,0.010797298020829564,0.40531941097455565,0.18356557923121739
190,-1.4477516411274416,0.053295143535605514,-2.5105468594606344,0.060415710054047,1.4534598504428031,0.023261429179224514,-2.5670105893240764,0.04424978605582601,-0.0016017858187357585,0.0003072211466006447,0.045161004811525345,0.002017256100783206,0.6223223227643693,0.14147754112038352
195,-1.4363541610201382,0.027268651986964057,-2.480054449254131,0.034143149698075005,1.4312373550869468,0.022907604461070496,-2.5336459362523525,0.033249701671400116,-0.0013865615924199422,0.0002852935166019233,0.04859690363208453,0.0012616624173171786,0.626150051544398,0.08816030636355966
200,-1.4827341737251307,0.0432367351412007,-2.527218371887024,0.05896604090723779,1.482607042560016,0.032199283497928666,-2.571408152376557,0.052863033827126836,-0.0014905579884847006,0.0005861113552100434,0.050094093332688015,0.000725689198109811,0.6029079749917525,0.1283288391984101
205,-1.4397800963047227,0.024553402572608858,-2.437936269763149,0.03449992516857683,1.448852272633718,0.02412594327122348,-2.504411367429357,0.029706214560410275,-0.001144772966702779,0.00024949713135368336,0.049570331424474715,0.0009276037122592795,0.5550612215966431,0.13591354737496278
210,-1.462905170103583,0.037777678891949176,-2.49577928618667,0.04724604433506415,1.4504198056862605,0.04120677900479245,-2.541883011185498,0.05227690392491624,-0.0008016924063364664,0.00039419163673806154,0.05064334948857625,0.0021432144432258354,0.612260915535905,0.0958067787282804
215,-1.3944356149665993,0.06805110244850841,-2.469142909170746,0.04687709073704227,1.4409035414229505,0.0488620719987674,-2.5807260297311374,0.05861499820309068,-0.0018208460013071695,0.0010278423209394208,0.04137122904260953,0.008549003719722299,0.5236172749826331,0.18620074909454007
220,-1.4828459217169794,0.03469957640504738,-2.452866437458455,0.054801501303624864,1.446635873317291,0.03345515973487087,-2.477104319058623,0.09250853119146188,-0.000744429628054301,0.0005434803464621829,0.05177416076262792,0.0041617372326467564,0.5783631647731714,0.13692327194498574
225,-1.479089967968993,0.03523255260500909,-2.451338090934297,0.041401793712189924,1.4442486047063474,0.02880323783454367,-2.4802875754638545,0.03931261844137625,-0.0002815133333206177,0.00029879785129584524,0.05171622018019358,0.0007877910155487312,0.562963807867585,0.1613236418614383
230,-1.4568555996591415,0.03944295089620758,-2.445359143164607,0.04921731678629695,1.4331957550390644,0.028020084154294002,-2.4737046437672614,0.04482570364968035,-0.0004224151372909546,0.00024081423300699846,0.051168359021345776,0.0007511217149588781,0.509138882487372,0.17267736811655926
235,-1.4538092719145776,0.045519308371833316,-2.429833279863426,0.04502854461889186,1.4285121338449454,0.02650369023027413,-2.4616528232595125,0.03759745409767873,-0.00036549826463063556,0.0003126739022600857,0.052403515378634136,0.0006510434656447217,0.5379916629826943,0.17237079329329782
240,-1.383373401558206,0.08327116723083736,-2.357893882890813,0.09667677276372005,1.391620715405255,0.049688944018025046,-2.348088108829257,0.20874366745319572,-0.005165143708388011,0.006544757567487801,0.053223875959714256,0.0019198435407451488,0.29964855118773326,0.2157324115276499
245,-1.3863285252783317,0.0697472181292045,-2.381474375170597,0.11342150723592374,1.4531770888206221,0.0854097679184032,-2.5162677746579867,0.27555574568837077,-0.006488045652707418,0.004792168971244178,0.050130306780338287,0.008503292638544654,0.29557691417689513,0.15025367987187285
250,-1.405706883624894,0.06929856267381153,-2.529256259022186,0.07624051901324297,1.529099505269928,0.0738234254609548,-2.7219015918914264,0.125193490820966,-0.0028813089927037555,0.0015245952791549122,0.03702601323525111,0.006538676309086887,0.4774828159423616,0.16519832773643395
