seconds,vid_au4_mean,vid_au4_std,vid_au6_mean,vid_au6_std,vid_au12_mean,vid_au12_std,vid_au17_mean,vid_au17_std,vid_yaw_mean,vid_yaw_std,vid_pitch_mean,vid_pitch_std,vid_gaze_mean,vid_gaze_std
5,-1.2954604732151722,0.06259859481553819,-2.235232079027377,0.05219866824928674,1.428779131764522,0.04957117205714119,-2.0617515221702196,0.07898710297971367,0.005731209715207418,0.00402083636312233,0.055402627686659496,0.007922377073268271,0.37112282156385806,0.15539785156291022
10,-1.3280920430409704,0.039958059374604046,-2.1964420061691046,0.05565410578300609,1.3414361514969417,0.03875868934257431,-2.0521012930020492,0.06334054887895452,-0.004321188728014628,0.0009655905069768568,0.06590119888385138,0.002072100337471075,0.42153018995249003,0.19745966252150737
15,-1.3157465600589582,0.025948552796833762,-2.186624770461198,0.0278446741791636,1.315863033348643,0.01991751607491304,-2.052557157540369,0.032150594564255716,-0.004477035800615947,0.0004066683291857454,0.059727315505345664,0.0011827218798756561,0.29677137640233536,0.13640182878505602
20,-1.302255490521733,0.023773999778158465,-2.1873421513447884,0.033942085774732414,1.3411108749205,0.023907293083945905,-2.0775975226990497,0.04987761159267997,-0.004353631337483724,0.0006445106490121608,0.05980682243903478,0.0015682285595120366,0.46999125465835545,0.13635940641624592
25,-1.3045229961467526,0.048142133046258306,-2.225481996317669,0.06562170066470599,1.3140128889308695,0.032426403416156754,-2.1236919696166052,0.14524474662857706,-0.004108319083849589,0.0013662241965542313,0.058946646849314374,0.008273863800254508,0.41194603764176563,0.20421352440007273
30,-1.2912740273353354,0.023872787964613333,-2.18805447033133,0.03903006597030797,1.2747880222839376,0.025153325365098764,-2.0163034356475977,0.056403454041486716,-0.005156036218007406,0.0008475302012969928,0.06410238395134608,0.002933474848100642,0.44421622753940654,0.17427286576103138
35,-1.2707714927672875,0.02569733230130755,-2.209812966650361,0.03497295651955258,1.2550651396296917,0.026539965304078594,-2.052311488550038,0.026110485796612126,-0.0045786452293395995,0.00043679912806919346,0.06077023178339005,0.0016914760798391788,0.49261811094880054,0.10740051211805794
40,-1.2918691887296616,0.043873417473261365,-2.195719748461206,0.04904231198893447,1.2731742395159458,0.023302549488340953,-1.9713766905484464,0.10436914156525728,-0.005584077437718709,0.0016696938926344248,0.06224148154258728,0.004022495773881604,0.31914557656221837,0.18221518877413329
45,-1.3593465126211592,0.019214487212321732,-2.1772213999680705,0.02852058735228208,1.2843286619198928,0.018449882918740352,-1.8861207298514266,0.028630629293153045,-0.006765068372090658,0.00032039158117255057,0.06409432331720988,0.0012614812369249543,0.15963400041115838,0.025071802681686555
50,-1.3494286997508012,0.022864436087558972,-2.1799451947844655,0.03604988355900302,1.2663473339391638,0.020813411648749787,-1.899265357360395,0.05811151747784032,-0.0036838634808858237,0.00586898774081456,0.06473737746477128,0.0014388262568852581,0.15246867044594137,0.024056494525354414
