seconds,vid_au4_mean,vid_au4_std,vid_au6_mean,vid_au6_std,vid_au12_mean,vid_au12_std,vid_au17_mean,vid_au17_std,vid_yaw_mean,vid_yaw_std,vid_pitch_mean,vid_pitch_std,vid_gaze_mean,vid_gaze_std
5,-1.407403483760686,0.036912356569280096,-2.3092653163250283,0.045909887646890905,1.249449400007129,0.02283866503614672,-2.483505752198499,0.05662777450269568,-0.003825017313162486,0.0011842375717025498,0.04346153358618418,0.0013293375136849018,0.6036114192088896,0.08015962188199013
10,-1.3842791450789522,0.042791324800616835,-2.2093783517599754,0.05987499213177418,1.1986008012077567,0.037692867804635426,-2.3004900009652736,0.10181740711634511,-0.0019990623990694682,0.0011535445032220593,0.046518349200487134,0.0018067015247066047,0.3077851269989388,0.15835722687548023
15,-1.4055435472767024,0.035786347293947564,-2.202650742815304,0.028324799776452334,1.2069479038178512,0.01725338427892355,-2.295211457596371,0.03197425347722648,-0.0022835292418797812,0.0004594713342783406,0.047584189772605895,0.0009953562133564718,0.23601492122649773,0.03318357273411148
20,-1.3822062529971981,0.036066274507028574,-2.272623940922682,0.09845876048782656,1.2226237399096294,0.03976651422802869,-2.410634744713422,0.1621756524052459,-0.0027243282397588094,0.00048820989383823886,0.04512254670262337,0.002781075491661043,0.40975676389967247,0.22390897418782532
25,-1.3432012628612169,0.03233690218765378,-2.2825548695331497,0.08503068555689844,1.2236149839712271,0.035570879400145895,-2.4390889010162353,0.12445833511845611,-0.0025640594959259033,0.0007748505730457673,0.04385631963610649,0.0018082713611816239,0.4182100866820326,0.1858073521251216
30,-1.3976964280793638,0.06055774026669357,-2.3464305033219817,0.07943022311326789,1.2276672384578213,0.03762703237505365,-2.5505910868630677,0.11042912470099506,-0.0034014488259951274,0.0007386277669952006,0.04464429462949435,0.0018499652992934456,0.549783459749995,0.15246477537102024
35,-1.3717187294706583,0.0322926818240992,-2.22272571015254,0.04068934422358814,1.199662583726489,0.016063729505024726,-2.3866246161113933,0.0397739766509912,-0.0024898781379063925,0.0005168250543659071,0.04426549941301346,0.0011412458510761388,0.28728274653455466,0.11755734549006246
40,-1.375985958086369,0.023991364589716836,-2.3100391557357436,0.0266706104890674,1.2015516938245816,0.016907882875472836,-2.4551109819872425,0.026944119378408606,-0.003421481748421987,0.0002286086177723767,0.045710545579592386,0.0005655898259649916,0.6404994769474375,0.04759206476983596
45,-1.3628644509067156,0.03708785655143568,-2.2700097880596575,0.04816169946110981,1.2039970066780132,0.02141044713885225,-2.430045575102629,0.04378865164673708,-0.002727630039056142,0.0007529239773881128,0.044806184420983,0.0009597079602443138,0.4065675686026401,0.17954569488185304
50,-1.3855185271582355,0.0516338729601354,-2.257151881762102,0.07241413994329052,1.187049657991322,0.03590276393715479,-2.405341396671398,0.08294570862561713,-0.0021723329027493795,0.00044665381993117394,0.04723397066195806,0.002103627304025679,0.34457322253919537,0.13783854057844938
