seconds,aud_F0semitoneFrom27.5Hz_sma3nz_amean,aud_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,aud_loudness_sma3_amean,aud_loudness_sma3_stddevNorm,aud_jitterLocal_sma3nz_amean,aud_shimmerLocaldB_sma3nz_amean,aud_HNRdBACF_sma3nz_amean
5,22.642934799194336,0.19883203506469727,0.2633742094039917,0.5724008679389954,0.01910286583006382,1.110357642173767,2.666522741317749
10,23.671693801879883,0.1379835456609726,0.41320186853408813,0.4423619508743286,0.017026521265506744,1.1502435207366943,4.128008842468262
15,24.433408737182617,0.10887862741947174,0.42493167519569397,0.4827403724193573,0.01891552284359932,1.3031669855117798,3.0589511394500732
20,24.448970794677734,0.16960033774375916,0.3521137833595276,0.5110592246055603,0.030988266691565514,1.3152625560760498,2.3990564346313477
25,24.49127197265625,0.05457678437232971,0.4373633563518524,0.41181230545043945,0.019501689821481705,1.3695354461669922,3.344097852706909
30,24.31406021118164,0.07534414529800415,0.40659117698669434,0.49244096875190735,0.027898889034986496,1.3622006177902222,3.0761101245880127
35,25.864107131958008,0.12563765048980713,0.40920963883399963,0.49813541769981384,0.026466548442840576,1.4597495794296265,3.3938400745391846
40,24.37685203552246,0.11496584117412567,0.423015832901001,0.38906991481781006,0.04059847444295883,1.2974568605422974,3.631197929382324
45,24.69443130493164,0.11999218165874481,0.3778846263885498,0.5846946239471436,0.022931478917598724,1.346584439277649,2.816605567932129
50,23.909934997558594,0.13864095509052277,0.3448752462863922,0.5149984359741211,0.040505893528461456,1.4714303016662598,2.7922580242156982
55,25.697032928466797,0.14003054797649384,0.35832884907722473,0.5267279148101807,0.03729498013854027,1.3665788173675537,3.346346855163574
60,24.78279685974121,0.09894947707653046,0.402798056602478,0.4328691363334656,0.024655455723404884,1.4487583637237549,3.280078649520874
65,24.39307975769043,0.15066176652908325,0.35939934849739075,0.5238755345344543,0.02641211822628975,1.4074829816818237,2.6291086673736572
70,22.922983169555664,0.22350157797336578,0.3327336311340332,0.6801458597183228,0.0288003608584404,1.559965968132019,1.7090977430343628
75,25.437625885009766,0.08609776943922043,0.43117818236351013,0.4603516757488251,0.030010880902409554,1.339892864227295,3.521538734436035
80,24.958730697631836,0.12029752880334854,0.3832343518733978,0.6401598453521729,0.018042463809251785,1.3681418895721436,3.309056282043457
85,26.27178955078125,0.10919501632452011,0.5175889134407043,0.48403868079185486,0.017613308504223824,1.2318295240402222,4.232478618621826
90,24.454078674316406,0.09292368590831757,0.41333621740341187,0.37871238589286804,0.0280638188123703,1.2535789012908936,3.8099186420440674
95,24.983253479003906,0.18548142910003662,0.3805888593196869,0.6785390973091125,0.0508132241666317,1.4959349632263184,2.985955238342285
100,22.196533203125,0.1706140786409378,0.27186155319213867,0.33081021904945374,0.030932990834116936,1.3361135721206665,1.7735010385513306
105,22.927188873291016,0.20169921219348907,0.3222024142742157,0.562506914138794,0.03020627796649933,1.4428411722183228,1.2868866920471191
110,24.481250762939453,0.15346463024616241,0.4298604130744934,0.5380623936653137,0.019808027893304825,1.2993754148483276,3.916165828704834
115,26.032474517822266,0.07514304667711258,0.5025981068611145,0.47485145926475525,0.02284490317106247,1.5100210905075073,3.3557868003845215
120,24.049734115600586,0.1866343468427658,0.37157243490219116,0.6157175302505493,0.03367817774415016,1.3876184225082397,2.3255136013031006
125,23.767318725585938,0.17207962274551392,0.3690967857837677,0.7010278105735779,0.03937404602766037,1.4257307052612305,1.7039554119110107
130,30.74253273010254,0.25993937253952026,0.2784305512905121,0.3660995066165924,0.028755243867635727,1.107002854347229,5.344552993774414
135,33.81106948852539,0.13381525874137878,0.33731481432914734,0.3552127778530121,0.028992541134357452,1.1258636713027954,6.283689022064209
140,31.531930923461914,0.16229002177715302,0.3193836510181427,0.3416126072406769,0.030105609446763992,1.3451828956604004,4.646555423736572
145,32.47904968261719,0.23039861023426056,0.3330517113208771,0.4323219358921051,0.028018465265631676,1.19032621383667,5.418796539306641
150,34.17053985595703,0.07337549328804016,0.3403235375881195,0.3043649196624756,0.018802259117364883,1.2444804906845093,6.852818489074707
155,33.64350509643555,0.12079672515392303,0.3659960627555847,0.36963963508605957,0.029180428013205528,1.2185840606689453,6.104155540466309
160,33.33646011352539,0.12675228714942932,0.30771225690841675,0.42758336663246155,0.02960221841931343,1.2074196338653564,6.104802131652832
165,33.21785354614258,0.12686902284622192,0.3697850704193115,0.44826540350914,0.028529899194836617,1.3545340299606323,5.459903717041016
170,33.36223602294922,0.14199474453926086,0.36902958154678345,0.44406941533088684,0.029498042538762093,1.1899487972259521,5.76164436340332
175,32.03741455078125,0.24849887192249298,0.3133588433265686,0.5001025795936584,0.025999626144766808,1.339152455329895,5.2675909996032715
180,32.54349136352539,0.14993909001350403,0.36154958605766296,0.45912355184555054,0.024372026324272156,1.1971113681793213,5.166477680206299
185,33.18815994262695,0.21382224559783936,0.3498629927635193,0.4331516623497009,0.034685708582401276,1.191836953163147,6.1653923988342285
