seconds,aud_F0semitoneFrom27.5Hz_sma3nz_amean,aud_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,aud_loudness_sma3_amean,aud_loudness_sma3_stddevNorm,aud_jitterLocal_sma3nz_amean,aud_shimmerLocaldB_sma3nz_amean,aud_HNRdBACF_sma3nz_amean
5,20.585975646972656,0.21507056057453156,0.30205509066581726,0.5393400192260742,0.0318843275308609,1.4773027896881104,-0.07622635364532471
10,21.812746047973633,0.19519145786762238,0.2688274383544922,0.3544294536113739,0.04136262089014053,1.6543349027633667,0.21503303945064545
15,20.622821807861328,0.20772752165794373,0.3224068880081177,0.5195450186729431,0.03447607159614563,1.2133564949035645,0.37447839975357056
20,22.568334579467773,0.1692216843366623,0.32539501786231995,0.41975778341293335,0.04133952409029007,1.64814293384552,0.7824732065200806
25,21.13665008544922,0.19406439363956451,0.31099241971969604,0.3992460370063782,0.04694509878754616,1.7062159776687622,-0.639668881893158
30,22.222856521606445,0.17192140221595764,0.27000752091407776,0.43667277693748474,0.056474436074495316,1.6793451309204102,-0.040962666273117065
35,22.41171646118164,0.12637774646282196,0.2712489366531372,0.401640385389328,0.037281718105077744,1.932150959968567,0.7125859260559082
40,22.92034339904785,0.1349465548992157,0.3227023184299469,0.38146334886550903,0.020982956513762474,1.596330165863037,1.9149843454360962
45,23.359901428222656,0.16666670143604279,0.29818055033683777,0.34485483169555664,0.03235490620136261,1.5808539390563965,1.999957799911499
50,21.886445999145508,0.20517215132713318,0.35161226987838745,0.47494494915008545,0.041955187916755676,1.6172999143600464,0.3454388380050659
55,24.145212173461914,0.16931651532649994,0.4163905084133148,0.40257176756858826,0.024883262813091278,1.4847774505615234,1.9196785688400269
60,22.76570701599121,0.07859433442354202,0.3893303871154785,0.3521972596645355,0.026453731581568718,1.4198919534683228,1.973678708076477
65,22.63059425354004,0.08028893917798996,0.38094058632850647,0.5181289315223694,0.01729564182460308,1.3945010900497437,1.927359700202942
70,19.673744201660156,0.3111121952533722,0.25147727131843567,0.6288316249847412,0.0456293560564518,1.3466038703918457,-1.415889859199524
75,23.63505744934082,0.14620038866996765,0.4411563575267792,0.4626176655292511,0.033061638474464417,1.4359726905822754,1.3336418867111206
80,21.811725616455078,0.11585263907909393,0.3462725281715393,0.4496487081050873,0.031423743814229965,1.4835734367370605,-0.133258655667305
85,23.15479850769043,0.22693710029125214,0.29087862372398376,0.489624947309494,0.04140089452266693,1.5248304605484009,2.0115432739257812
90,23.268447875976562,0.13232867419719696,0.34536540508270264,0.4046356678009033,0.03274654969573021,1.4024914503097534,2.1638855934143066
95,23.397979736328125,0.17435957491397858,0.34647485613822937,0.5167527794837952,0.03381824120879173,1.4292725324630737,1.6403930187225342
100,24.340055465698242,0.20181740820407867,0.33300691843032837,0.518417239189148,0.05061115697026253,1.5471643209457397,0.5949991345405579
105,22.086406707763672,0.09593719989061356,0.3617541790008545,0.452803373336792,0.01844346523284912,1.4453984498977661,1.724412441253662
110,23.96472930908203,0.1252298802137375,0.3174979090690613,0.42264434695243835,0.027404488995671272,1.4091389179229736,2.871847629547119
115,24.745494842529297,0.14473004639148712,0.3906940519809723,0.49531182646751404,0.03417867794632912,1.338460922241211,3.0136311054229736
120,20.88899803161621,0.22778461873531342,0.25501421093940735,0.5551341772079468,0.02884279564023018,1.2746732234954834,0.37551331520080566
125,22.006357192993164,0.29511207342147827,0.2960472106933594,0.4341367781162262,0.03742944449186325,1.5041124820709229,0.9723525047302246
130,27.903919219970703,0.3230310380458832,0.3607245981693268,0.7208693027496338,0.03775562718510628,1.4643094539642334,2.4408438205718994
135,32.963470458984375,0.16300258040428162,0.5865246057510376,0.5981674194335938,0.029026400297880173,1.1061397790908813,6.00620698928833
140,31.58685302734375,0.15518754720687866,0.4685750901699066,0.4597562551498413,0.026068098843097687,1.3479368686676025,3.869661569595337
145,33.29943084716797,0.16805818676948547,0.6079774498939514,0.6191674470901489,0.014890482649207115,1.0652503967285156,6.457448959350586
150,31.124603271484375,0.19722220301628113,0.5625790953636169,0.6289438009262085,0.01991102658212185,1.0282891988754272,5.146631240844727
155,29.796518325805664,0.20762059092521667,0.542986273765564,0.5410527586936951,0.023109307512640953,1.2650179862976074,3.697967767715454
160,31.03268051147461,0.23785501718521118,0.4548524022102356,0.5908989310264587,0.03739314526319504,1.510453224182129,3.5637738704681396
165,33.018409729003906,0.13584882020950317,0.5828655958175659,0.4755426049232483,0.028711464256048203,1.1880061626434326,5.781245708465576
170,32.157039642333984,0.12990982830524445,0.5917806625366211,0.5136671662330627,0.03113868646323681,1.3216081857681274,4.81455659866333
175,31.717575073242188,0.144247904419899,0.5599406957626343,0.4845931828022003,0.0242023728787899,1.1689977645874023,4.676675319671631
180,31.853382110595703,0.17136013507843018,0.4789679944515228,0.5294901132583618,0.03248020261526108,1.4054149389266968,4.257397174835205
185,30.31180191040039,0.12389667332172394,0.5081695318222046,0.4481337368488312,0.03583971783518791,1.2794450521469116,3.3761448860168457
190,30.87760353088379,0.30749133229255676,0.5025540590286255,0.7811285257339478,0.01952601969242096,1.0526987314224243,5.131448268890381
195,33.728355407714844,0.16926418244838715,0.7441756129264832,0.5368068218231201,0.01759529486298561,1.1476045846939087,5.957326412200928
200,32.32193374633789,0.14603188633918762,0.579649806022644,0.46294885873794556,0.03246825560927391,1.2088141441345215,4.868366718292236
205,32.10055160522461,0.19934414327144623,0.5508207678794861,0.627583384513855,0.044808220118284225,1.3609826564788818,5.150313377380371
210,33.936378479003906,0.07494950294494629,0.6617686152458191,0.4587576687335968,0.019936522468924522,1.2405650615692139,6.024538516998291
215,30.331188201904297,0.17970265448093414,0.5414678454399109,0.5130721926689148,0.02685827575623989,1.0876188278198242,4.335395812988281
220,27.339624404907227,0.40095415711402893,0.31862500309944153,0.7637541890144348,0.027868902310729027,1.1717543601989746,3.1903417110443115
225,32.85072326660156,0.20777691900730133,0.6321141719818115,0.49526312947273254,0.02721540257334709,1.2428617477416992,4.029819965362549
230,33.069889068603516,0.1344877928495407,0.5398952960968018,0.46858707070350647,0.03090711683034897,1.232131838798523,5.403125762939453
235,23.755191802978516,0.3831183910369873,0.36181679368019104,0.7230210304260254,0.035077232867479324,1.4383742809295654,0.15255896747112274
240,23.748943328857422,0.1073509007692337,0.4186316728591919,0.3567969799041748,0.037753358483314514,1.6810704469680786,1.0431486368179321
245,25.93532943725586,0.1730508804321289,0.43071267008781433,0.44886696338653564,0.036325134336948395,1.5864667892456055,2.0861024856567383
250,25.39826202392578,0.18303433060646057,0.41114452481269836,0.5425240993499756,0.03550514951348305,1.6618226766586304,1.564591646194458
255,24.1303768157959,0.14784803986549377,0.41433921456336975,0.3481501042842865,0.030899086967110634,1.3837684392929077,2.996345043182373
260,25.393966674804688,0.1839068979024887,0.36470481753349304,0.4652477204799652,0.051376450806856155,1.4851242303848267,2.419732093811035
265,20.7148380279541,0.23288269340991974,0.3169153928756714,0.4133025109767914,0.05364420264959335,1.6214780807495117,0.6602490544319153
270,22.661624908447266,0.16104374825954437,0.3432909846305847,0.42517420649528503,0.032582566142082214,1.4553614854812622,1.4152015447616577
275,18.157217025756836,0.3446720838546753,0.19567827880382538,0.32677823305130005,0.08528853207826614,1.9350377321243286,-2.3138036727905273
280,24.350664138793945,0.1961166113615036,0.4464811384677887,0.5967726707458496,0.03855157271027565,1.6425424814224243,1.3615305423736572
285,23.16242790222168,0.10197961330413818,0.40563154220581055,0.4375222325325012,0.024977058172225952,1.617197871208191,1.8234719038009644
290,21.69920539855957,0.21032945811748505,0.3197833299636841,0.5709184408187866,0.041859131306409836,1.7075989246368408,-0.6553522944450378
295,21.47066307067871,0.14247237145900726,0.350999116897583,0.6242838501930237,0.026377040892839432,1.5603612661361694,1.0294806957244873
300,26.28306770324707,0.18593071401119232,0.4307774603366852,0.45011377334594727,0.05321912840008736,1.7108824253082275,2.3907952308654785
305,26.297752380371094,0.21310581266880035,0.35579371452331543,0.40350672602653503,0.031303536146879196,1.4921355247497559,3.3469271659851074
310,23.763633728027344,0.2702556550502777,0.3636823296546936,0.5694763660430908,0.03496478125452995,1.6034197807312012,0.6722798943519592
315,20.630687713623047,0.16847406327724457,0.31262314319610596,0.3961833715438843,0.03458373248577118,1.4041885137557983,0.6807140111923218
320,21.962202072143555,0.13860300183296204,0.44801387190818787,0.4222556948661804,0.02907388284802437,1.418920636177063,1.2974976301193237
325,23.330547332763672,0.1854403167963028,0.44521912932395935,0.5742325782775879,0.05129559710621834,1.362775206565857,-0.041973840445280075
330,25.539630889892578,0.2294483184814453,0.43258538842201233,0.5049638748168945,0.03556019067764282,1.4030022621154785,3.054870843887329
335,24.22327423095703,0.2064194679260254,0.41259801387786865,0.6517530083656311,0.028330499306321144,1.490749716758728,2.320160150527954
340,23.55286979675293,0.11241135001182556,0.42751285433769226,0.4384370744228363,0.02510056458413601,1.4751198291778564,2.407583475112915
345,22.915443420410156,0.10931967943906784,0.4196529984474182,0.41691702604293823,0.02151121199131012,1.285569190979004,2.1615819931030273
350,21.53814125061035,0.1640273481607437,0.37670058012008667,0.3898382782936096,0.026111910119652748,1.349058747291565,1.1185840368270874
355,22.156784057617188,0.17550727725028992,0.3403337299823761,0.42238691449165344,0.03752392157912254,1.4137159585952759,1.1488724946975708
360,29.60745620727539,0.3704008162021637,0.6179304718971252,0.7535180449485779,0.050987232476472855,1.4843647480010986,1.8073055744171143
365,32.964385986328125,0.14571787416934967,0.7421512007713318,0.6201146841049194,0.01956024207174778,1.1524931192398071,5.169302463531494
370,33.210792541503906,0.15564489364624023,0.591739296913147,0.6554614901542664,0.027994852513074875,1.1825941801071167,5.5622124671936035
375,31.334047317504883,0.18982179462909698,0.5480393767356873,0.5816105008125305,0.03101871721446514,1.3082469701766968,3.780078887939453
380,29.380294799804688,0.25651633739471436,0.4629310667514801,0.6477530002593994,0.043992798775434494,1.298993468284607,3.880807876586914
385,31.571197509765625,0.1395675539970398,0.6168487071990967,0.4822262227535248,0.019253941252827644,1.2472714185714722,5.360093593597412
390,34.437835693359375,0.163841113448143,0.617450475692749,0.5342486500740051,0.03509875759482384,1.343510627746582,5.1223015785217285
395,34.25276184082031,0.09607455879449844,0.5897980332374573,0.4851764142513275,0.0225536972284317,1.3672590255737305,4.869888782501221
400,33.78032302856445,0.148015558719635,0.7009395360946655,0.553350567817688,0.025393713265657425,1.261285662651062,5.289579391479492
405,32.76070785522461,0.1384265273809433,0.6037153005599976,0.4310166537761688,0.029848411679267883,1.321045160293579,5.6079421043396
410,33.328025817871094,0.11135192960500717,0.5645588040351868,0.392255038022995,0.03880094736814499,1.240248203277588,4.626155376434326
415,33.127288818359375,0.16726380586624146,0.7224491238594055,0.5535927414894104,0.0256888996809721,1.2166184186935425,5.616650581359863
420,34.182899475097656,0.1417369842529297,0.8002372980117798,0.44146621227264404,0.024720216169953346,1.227810263633728,4.497274875640869
425,32.34796905517578,0.17968212068080902,0.6896195411682129,0.6387012600898743,0.03487623855471611,1.349959373474121,4.326415061950684
430,29.98931312561035,0.17561636865139008,0.7395877242088318,0.5867932438850403,0.04742871969938278,1.7401155233383179,3.16828989982605
435,31.41922378540039,0.21088512241840363,0.8968249559402466,0.5735892057418823,0.04091944172978401,1.540062427520752,3.260359764099121
440,29.505949020385742,0.2640548050403595,0.7257570624351501,0.4850168824195862,0.033090740442276,1.5066474676132202,3.172673463821411
445,28.261959075927734,0.18901242315769196,0.646821916103363,0.5523673295974731,0.05715996399521828,1.3273319005966187,3.373140573501587
450,24.472869873046875,0.20179416239261627,0.42084354162216187,0.43422645330429077,0.0449199452996254,1.639165997505188,1.782876968383789
455,20.93385124206543,0.22348694503307343,0.3155900537967682,0.6027059555053711,0.04720615968108177,1.4737075567245483,0.24856139719486237
460,28.053672790527344,0.3322494626045227,0.5513694286346436,0.675421953201294,0.03803568705916405,1.3738811016082764,2.684513807296753
465,31.037559509277344,0.2515144348144531,0.6293143630027771,0.4983350336551666,0.03623434528708458,1.2938838005065918,3.6802423000335693
470,38.64014434814453,0.11837461590766907,0.7955754995346069,0.42740657925605774,0.0329752154648304,1.3000422716140747,6.03247594833374
475,32.64543533325195,0.25296342372894287,0.9181019067764282,0.6856626272201538,0.044178158044815063,1.5788391828536987,2.025362968444824
480,28.53312873840332,0.26549094915390015,0.9119925498962402,0.6288338303565979,0.06538864225149155,1.5574101209640503,1.705744743347168
485,32.12876892089844,0.27442023158073425,0.5749172568321228,0.7417530417442322,0.026170670986175537,1.3867533206939697,2.627023935317993
490,35.65530776977539,0.10967180132865906,0.7192291617393494,0.49476301670074463,0.0157181303948164,1.0504326820373535,7.328762054443359
495,26.17831802368164,0.2879558503627777,0.38982948660850525,0.750555694103241,0.04178941994905472,1.4985038042068481,1.6351048946380615
500,22.187644958496094,0.21940270066261292,0.38345450162887573,0.5467833280563354,0.040013834834098816,1.6891669034957886,0.5249188542366028
505,35.55069351196289,0.17404846847057343,0.7801234126091003,0.5948066711425781,0.022672435268759727,1.3474386930465698,5.22527551651001
