seconds,aud_F0semitoneFrom27.5Hz_sma3nz_amean,aud_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,aud_loudness_sma3_amean,aud_loudness_sma3_stddevNorm,aud_jitterLocal_sma3nz_amean,aud_shimmerLocaldB_sma3nz_amean,aud_HNRdBACF_sma3nz_amean
5,20.42142105102539,0.26037341356277466,0.3073302209377289,0.4222411811351776,0.025859298184514046,1.3977367877960205,-0.06088652461767197
10,22.606523513793945,0.07507746666669846,0.426737904548645,0.37826409935951233,0.014010096900165081,1.264325737953186,2.4348807334899902
15,23.546613693237305,0.17455972731113434,0.3777008354663849,0.558107316493988,0.022747164592146873,1.2995771169662476,1.9742600917816162
20,23.26154136657715,0.09498245269060135,0.4241686165332794,0.44907742738723755,0.01745550148189068,1.1951284408569336,3.0139288902282715
25,23.26749610900879,0.185551255941391,0.37584662437438965,0.5089883804321289,0.023750916123390198,1.1971622705459595,2.3766543865203857
30,20.59770965576172,0.2251310795545578,0.3449873924255371,0.5539020299911499,0.02776239812374115,1.4029674530029297,0.711544394493103
35,23.472471237182617,0.08225786685943604,0.3630070686340332,0.29480794072151184,0.02321730926632881,1.3731411695480347,3.089512586593628
40,22.309497833251953,0.16710808873176575,0.3922562301158905,0.4600241780281067,0.019252724945545197,1.2616815567016602,2.498249053955078
45,20.798587799072266,0.2082201987504959,0.37353023886680603,0.41035062074661255,0.021999463438987732,1.0542347431182861,1.5062623023986816
50,22.665666580200195,0.1456957906484604,0.3779096305370331,0.43382546305656433,0.03407448157668114,1.2698343992233276,1.6338343620300293
55,23.75452995300293,0.15451045334339142,0.46335139870643616,0.44217121601104736,0.03411443158984184,1.2769919633865356,2.6733498573303223
60,22.223617553710938,0.13366027176380157,0.36382853984832764,0.4237827956676483,0.02643754705786705,1.300918698310852,2.006537675857544
65,22.544780731201172,0.23186944425106049,0.3616592586040497,0.47920024394989014,0.03267247974872589,1.1425647735595703,2.306415319442749
70,21.832307815551758,0.15999482572078705,0.37048450112342834,0.36327192187309265,0.038175180554389954,1.2396293878555298,1.776036262512207
75,23.14763069152832,0.21996285021305084,0.358154833316803,0.49701249599456787,0.029934164136648178,1.2889151573181152,2.300819158554077
80,23.19017791748047,0.13636380434036255,0.3754676878452301,0.31994718313217163,0.026976952329277992,1.2082033157348633,3.1197848320007324
85,23.5987548828125,0.20353299379348755,0.36274391412734985,0.48117056488990784,0.03902817890048027,1.342456579208374,2.2892191410064697
90,22.663944244384766,0.18856944143772125,0.36069244146347046,0.43269646167755127,0.04502987489104271,1.2554998397827148,2.463055372238159
95,22.103158950805664,0.19972749054431915,0.35617533326148987,0.4990400969982147,0.019693763926625252,1.0607163906097412,2.1464955806732178
100,23.197242736816406,0.2060546875,0.4032978415489197,0.624468982219696,0.02646251581609249,1.3184025287628174,2.1194958686828613
105,23.849811553955078,0.15228992700576782,0.4078856408596039,0.40616318583488464,0.019245920702815056,1.0273152589797974,3.6856491565704346
110,21.72348403930664,0.2109929919242859,0.3027561604976654,0.44410839676856995,0.03394124656915665,1.3204728364944458,1.8099645376205444
115,18.54646110534668,0.2805417478084564,0.25420689582824707,0.35009875893592834,0.036591123789548874,1.3149354457855225,-0.31878775358200073
120,21.916501998901367,0.23193053901195526,0.37031829357147217,0.5700841546058655,0.019784072414040565,1.2793421745300293,1.7592238187789917
125,21.48391342163086,0.13011860847473145,0.38971760869026184,0.25791487097740173,0.03976375237107277,1.3834779262542725,2.070376396179199
130,19.23560333251953,0.14433789253234863,0.29093044996261597,0.30087536573410034,0.02476646564900875,1.3782751560211182,0.4299658238887787
135,21.00918197631836,0.15259037911891937,0.3671058118343353,0.4057588279247284,0.03150918334722519,1.288894772529602,1.5095582008361816
140,21.469409942626953,0.11902085691690445,0.3424093723297119,0.2521091401576996,0.03555716201663017,1.5453673601150513,1.2843514680862427
145,21.008060455322266,0.13956190645694733,0.33785778284072876,0.3099600374698639,0.02193288318812847,1.4687440395355225,1.3709863424301147
150,20.125959396362305,0.1406184583902359,0.3237692713737488,0.3059520423412323,0.03014584258198738,1.343760371208191,1.5075767040252686
155,20.916385650634766,0.15722651779651642,0.36383968591690063,0.3889424204826355,0.03556963428854942,1.2885857820510864,2.1095588207244873
160,19.089200973510742,0.16126032173633575,0.31262069940567017,0.3075733780860901,0.035737644881010056,1.3030147552490234,0.302679181098938
165,21.426145553588867,0.10249894112348557,0.3764215111732483,0.31697583198547363,0.028373343870043755,1.3376888036727905,1.9361521005630493
170,21.36566734313965,0.12019681185483932,0.3727670907974243,0.4094603657722473,0.032667648047208786,1.3207361698150635,2.2719664573669434
175,20.998355865478516,0.07818762212991714,0.3709028959274292,0.23535673320293427,0.03317683935165405,1.3366624116897583,1.9449392557144165
180,20.926607131958008,0.14714811742305756,0.3697146475315094,0.3437454104423523,0.039140377193689346,1.3598029613494873,1.4677056074142456
185,22.209514617919922,0.18660496175289154,0.34086042642593384,0.37847235798835754,0.03205778822302818,1.497901439666748,1.8465135097503662
190,22.65643882751465,0.10581905394792557,0.44638314843177795,0.4159989356994629,0.020482409745454788,1.2650169134140015,3.3081259727478027
195,20.394390106201172,0.13935409486293793,0.3442419767379761,0.33000874519348145,0.032450444996356964,1.301024317741394,1.3385424613952637
200,22.72578239440918,0.11776164919137955,0.4285477101802826,0.3791520297527313,0.026086904108524323,1.2618972063064575,2.277062177658081
205,21.679981231689453,0.16327853500843048,0.3900390863418579,0.32443660497665405,0.03238201513886452,1.5123485326766968,1.6865679025650024
210,21.540136337280273,0.09536406397819519,0.34893423318862915,0.2288099229335785,0.02244160696864128,1.2944438457489014,2.307574510574341
215,22.442140579223633,0.16245487332344055,0.3934119641780853,0.40642839670181274,0.04621567949652672,1.3405859470367432,2.7425804138183594
220,19.871212005615234,0.18133586645126343,0.2990962862968445,0.28644102811813354,0.06146058440208435,1.3352402448654175,0.7628549337387085
225,16.794517517089844,0.22132635116577148,0.23793156445026398,0.3310430943965912,0.0801774263381958,1.6855684518814087,-2.5653297901153564
230,24.14500617980957,0.09629392623901367,0.47790300846099854,0.3776112198829651,0.02342338301241398,1.1797730922698975,3.687692403793335
235,22.907257080078125,0.14105752110481262,0.34480664134025574,0.4165298640727997,0.02898571826517582,1.1565834283828735,2.8710076808929443
240,22.18072509765625,0.13038203120231628,0.407819926738739,0.4404536187648773,0.024516498669981956,1.2721997499465942,2.442134141921997
245,24.21116065979004,0.17080610990524292,0.3417019248008728,0.3874042332172394,0.029151493683457375,1.3179504871368408,3.160094738006592
250,20.23581886291504,0.2026214599609375,0.29904651641845703,0.3739146292209625,0.04643132910132408,1.3776600360870361,0.914058268070221
255,21.686222076416016,0.18814268708229065,0.33718663454055786,0.4377289414405823,0.018556563183665276,1.6153955459594727,1.3914294242858887
260,24.31439971923828,0.0958743467926979,0.452372282743454,0.44556501507759094,0.031024113297462463,1.2235839366912842,2.760491371154785
265,22.91548728942871,0.13530761003494263,0.3585542142391205,0.4260222315788269,0.02498486265540123,1.1341180801391602,3.4196839332580566
270,21.333478927612305,0.21794448792934418,0.33590167760849,0.47191864252090454,0.023136306554079056,1.1511378288269043,1.5901387929916382
275,22.196319580078125,0.20190607011318207,0.3613755404949188,0.4907148778438568,0.027079081162810326,1.4218395948410034,1.7318211793899536
280,21.560731887817383,0.15949222445487976,0.3377642333507538,0.3937385380268097,0.03409584239125252,1.2941949367523193,1.9747469425201416
285,21.940692901611328,0.2508765757083893,0.30982184410095215,0.4558184742927551,0.0315890833735466,1.046124815940857,1.7799761295318604
