seconds,aud_F0semitoneFrom27.5Hz_sma3nz_amean,aud_F0semitoneFrom27.5Hz_sma3nz_stddevNorm,aud_loudness_sma3_amean,aud_loudness_sma3_stddevNorm,aud_jitterLocal_sma3nz_amean,aud_shimmerLocaldB_sma3nz_amean,aud_HNRdBACF_sma3nz_amean
5,22.803525924682617,0.19200365245342255,0.2950693964958191,0.6665574908256531,0.0345577634871006,1.266185998916626,1.429274320602417
10,23.368209838867188,0.10595157742500305,0.34902432560920715,0.5016679167747498,0.022527150809764862,1.2771395444869995,2.6222262382507324
15,23.948293685913086,0.08607976138591766,0.3415738046169281,0.3502448499202728,0.020640229806303978,1.0903550386428833,3.7487106323242188
20,23.606069564819336,0.11335606127977371,0.35023072361946106,0.36635923385620117,0.04616345465183258,1.2527581453323364,3.0333056449890137
25,25.006288528442383,0.11684217303991318,0.42283064126968384,0.5478436350822449,0.027470499277114868,1.055510401725769,4.3765082359313965
30,25.087926864624023,0.35159754753112793,0.3790320158004761,0.5086892247200012,0.018280701711773872,1.0679367780685425,3.4442832469940186
35,23.17548942565918,0.10966514050960541,0.352835088968277,0.44445163011550903,0.032499395310878754,1.0934674739837646,3.3430097103118896
40,22.34095573425293,0.11020893603563309,0.29416146874427795,0.4771319329738617,0.02103330008685589,0.9133118987083435,2.3787219524383545
45,23.902076721191406,0.07633597403764725,0.28422021865844727,0.41915079951286316,0.016694102436304092,1.0753096342086792,3.8883092403411865
50,23.33611297607422,0.07844604551792145,0.26931241154670715,0.6038862466812134,0.01977851241827011,1.1749343872070312,2.74076771736145
55,21.367334365844727,0.11489582806825638,0.2415897101163864,0.3134608864784241,0.029127683490514755,1.4253302812576294,1.3257495164871216
60,22.338743209838867,0.18087860941886902,0.2786494493484497,0.4691069722175598,0.021781422197818756,1.180877685546875,2.377840518951416
65,22.479806900024414,0.1603626161813736,0.22213460505008698,0.45824670791625977,0.03245425969362259,1.2850637435913086,0.8325989246368408
70,25.73123550415039,0.1882227212190628,0.30812686681747437,0.6704424023628235,0.029596777632832527,1.578083872795105,2.132193088531494
75,22.206056594848633,0.11761514097452164,0.29987818002700806,0.4419139325618744,0.02639104053378105,1.2688661813735962,2.1330063343048096
